UNIQUE_ID,COLLISION_ID,CRASH_DATE,CRASH_TIME,VEHICLE_ID,STATE_REGISTRATION,VEHICLE_TYPE,VEHICLE_MAKE,VEHICLE_MODEL,VEHICLE_YEAR,TRAVEL_DIRECTION,VEHICLE_OCCUPANTS,DRIVER_SEX,DRIVER_LICENSE_STATUS,DRIVER_LICENSE_JURISDICTION,PRE_CRASH,POINT_OF_IMPACT,VEHICLE_DAMAGE,VEHICLE_DAMAGE_1,VEHICLE_DAMAGE_2,VEHICLE_DAMAGE_3,PUBLIC_PROPERTY_DAMAGE,PUBLIC_PROPERTY_DAMAGE_TYPE,CONTRIBUTING_FACTOR_1,CONTRIBUTING_FACTOR_2
19138209,4228469,10/24/2019,1:30,18ffeb48-97b7-4a19-8e4b-6ea8543a61fa,NY,Sedan,AUDI -CAR/SUV,,2015,South,1,,,,Going Straight Ahead,Right Front Quarter Panel,Right Front Quarter Panel,Left Rear Quarter Panel,,,N,,Driver Inattention/Distraction,Unsafe Lane Changing
15046379,3387499,02/11/2016,9:30,1,NY,BUS,,,,,,,,,Changing Lanes,,,,,,,,Turning Improperly,
12673637,2809571,10/17/2014,21:00,1,NY,PASSENGER VEHICLE,,,,,,,,,Backing,,,,,,,,Unspecified,
15045879,3387246,02/10/2016,16:00,1,NJ,SPORT UTILITY / STATION WAGON,,,,,,,,,Parked,,,,,,,,Unspecified,
19138837,4228610,10/24/2019,0:50,0c6ce93f-0d8d-449e-9bd5-84894b4a6865,NY,Sedan,CADI -CAR/SUV,,2006,West,1,F,Licensed,NY,Going Straight Ahead,Left Front Quarter Panel,Left Front Quarter Panel,Left Front Bumper,Left Side Doors,No Damage,N,,Driver Inattention/Distraction,Unspecified
19139840,4229419,10/24/2019,7:20,205a6e7c-9e3c-4df2-8b06-e29c8f2cf20a,NY,Sedan,HOND -CAR/SUV,,2016,West,1,F,Licensed,NY,Parked,Left Side Doors,No Damage,No Damage,No Damage,No Damage,N,,Driver Inattention/Distraction,Unspecified
14991727,3359934,12/24/2015,9:32,1,NY,PASSENGER VEHICLE,,,,,,,,,Parked,,,,,,,,Unspecified,
16973995,3416528,04/11/2016,22:25,148565,NY,Station Wagon/Sport Utility Vehicle,CHEV -CAR/SUV,CHEV AST,2003,West,1,M,Licensed,NY,Making Left Turn,Right Rear Bumper,No Damage,No Damage,No Damage,No Damage,N,,Unspecified,Unspecified
19139005,4228669,10/24/2019,11:20,5996a424-f998-404e-9d7c-dff013facb7a,NY,Sedan,HYUN -CAR/SUV,,2007,North,1,M,Licensed,NY,Going Straight Ahead,Right Side Doors,Right Side Doors,No Damage,No Damage,No Damage,N,,Driver Inattention/Distraction,Driver Inattention/Distraction
12314363,200084,08/15/2013,14:30,2,NY,SPORT UTILITY / STATION WAGON,,,,,,,,,,,,,,,,,Unspecified,
12969594,1035173,10/03/2014,13:45,1,NY,UNKNOWN,,,,,,,,,Merging,,,,,,,,Unspecified,
8885154,29104,05/23/2013,19:50,2,NY,PEDICAB,,,,,,,,,,,,,,,,,Unspecified,
17363684,3563608,11/19/2016,9:00,1090649,NY,Taxi,TOYT -CAR/SUV,,2016,West,2,M,Licensed,NY,Parked,Right Side Doors,Right Side Doors,No Damage,No Damage,No Damage,Unspecified,,Passing or Lane Usage Improper,Unspecified
14736290,3236392,06/08/2015,14:35,1,NY,OTHER,,,,,,,,,Going Straight Ahead,,,,,,,,Unspecified,
11915354,177342,04/05/2013,16:25,1,NY,PASSENGER VEHICLE,,,,,,,,,,,,,,,,,Unspecified,
9439297,58977,08/27/2013,16:29,2,NY,PASSENGER VEHICLE,,,,,,,,,,,,,,,,,Failure to Yield Right-of-Way,
17173960,3459761,06/09/2016,14:14,380931,NY,Station Wagon/Sport Utility Vehicle,TOYT -CAR/SUV,,2012,North,,,,,Going Straight Ahead,,,,,,N,,Unsafe Lane Changing,Passing Too Closely
9272812,2848345,07/25/2012,18:30,2,NY,SPORT UTILITY / STATION WAGON,,,,,,,,,,,,,,,,,Turning Improperly,
19139459,4228828,10/24/2019,12:28,1ecd9bff-d3d9-45e5-b092-cfc65bb328a3,NY,Station Wagon/Sport Utility Vehicle,CADI -CAR/SUV,,2015,North,1,M,Licensed,NY,Going Straight Ahead,Center Front End,Center Front End,,,,N,,Unspecified,Unspecified
14583961,3173543,02/21/2015,20:00,1,NY,PASSENGER VEHICLE,,,,,,,,,Going Straight Ahead,,,,,,,,Pavement Slippery,
14525716,3149295,01/07/2015,17:41,1,NJ,PASSENGER VEHICLE,,,,,,,,,Going Straight Ahead,,,,,,,,,
14697351,3220541,05/14/2015,16:54,1,NJ,PASSENGER VEHICLE,,,,,,,,,Backing,,,,,,,,Driver Inattention/Distraction,
14994046,3361084,12/27/2015,22:45,2,NJ,PASSENGER VEHICLE,,,,,,,,,Going Straight Ahead,,,,,,,,Other Vehicular,
17316668,3514365,08/29/2016,9:40,745337,NY,Pick-up Truck,CHEV -CAR/SUV,,2011,South,2,M,Licensed,NY,Going Straight Ahead,Center Front End,Center Front End,Right Front Bumper,,,N,,Following Too Closely,Unspecified
8698013,16583,07/07/2012,13:30,2,NY,PASSENGER VEHICLE,,,,,,,,,,,,,,,,,Unspecified,
19139669,4228974,10/24/2019,7:40,edea9551-88a8-49fa-8a07-f3207f4a0aaa,NY,Station Wagon/Sport Utility Vehicle,FORD -CAR/SUV,,2006,North,4,F,Licensed,NY,Going Straight Ahead,Left Front Bumper,Left Front Bumper,No Damage,No Damage,No Damage,N,,Unspecified,Following Too Closely
14407218,300527,12/23/2013,18:50,1,NY,PASSENGER VEHICLE,,,,,,,,,,,,,,,,,Unspecified,
19140330,4229342,10/24/2019,23:16,cd467f73-53a2-44c0-a5e8-f0bdcf7e668f,NY,Sedan,HOND -CAR/SUV,,2016,East,2,M,Licensed,NY,Going Straight Ahead,Right Front Bumper,Right Front Bumper,No Damage,No Damage,No Damage,N,,Unspecified,Unspecified
12838907,222213,01/25/2013,8:30,2,NY,SPORT UTILITY / STATION WAGON,,,,,,,,,,,,,,,,,Unspecified,
9116063,38015,08/01/2012,18:00,2,NY,TAXI,,,,,,,,,,,,,,,,,Lost Consciousness,
19140521,4229190,10/24/2019,13:00,45130dc8-016c-4192-866a-825d453b8784,NY,Taxi,TOYT -CAR/SUV,,2018,Southwest,1,M,Licensed,NY,Going Straight Ahead,Left Front Bumper,Left Front Bumper,,,,N,,Following Too Closely,Passing or Lane Usage Improper
19139606,4229086,10/24/2019,20:40,10d08ce6-9085-484d-a9c0-38b326bdf36b,PA,Sedan,HOND -CAR/SUV,,2007,East,1,M,Licensed,PA,Going Straight Ahead,Left Front Bumper,Left Front Quarter Panel,Left Side Doors,Left Rear Quarter Panel,Right Rear Quarter Panel,N,,Driver Inattention/Distraction,Unspecified
17204386,3458953,06/06/2016,14:54,397569,NY,4 dr sedan,HOND -CAR/SUV,,2003,South,1,M,Licensed,NY,Making Left Turn,Right Front Bumper,Right Front Bumper,Center Front End,No Damage,No Damage,N,,Failure to Yield Right-of-Way,Driver Inattention/Distraction
19139228,4228749,10/24/2019,9:00,b7588127-7db3-4b96-ba79-809e59069cc7,NY,Station Wagon/Sport Utility Vehicle,NISS -CAR/SUV,,2015,West,0,F,Licensed,NY,Going Straight Ahead,Left Front Bumper,Left Front Bumper,Center Front End,Right Front Bumper,Left Front Quarter Panel,N,,Traffic Control Disregarded,Driver Inattention/Distraction
19140969,4229649,10/24/2019,8:00,48387aed-ecc8-44c6-928d-d8818a081d07,TN,Station Wagon/Sport Utility Vehicle,FORD -CAR/SUV,,2016,West,2,M,Licensed,NY,Going Straight Ahead,Center Back End,Right Rear Bumper,Other,No Damage,No Damage,N,,Unspecified,Unspecified
14943062,3335411,11/16/2015,3:45,3,NY,PASSENGER VEHICLE,,,,,,,,,Parked,,,,,,,,Unspecified,
19138961,4228619,10/24/2019,8:30,71ff69d0-d006-4b72-ab2b-3edc2d588260,NY,,LEXS -CAR/SUV,,,North,,,,,Going Straight Ahead,Right Front Quarter Panel,No Damage,No Damage,No Damage,No Damage,N,,Driver Inattention/Distraction,Unspecified
19138580,4229078,10/24/2019,12:50,9c16ca73-61f8-4493-90e4-cc47067a58fa,NY,Pick-up Truck,PETER - TRUCK,,2006,East,1,M,Licensed,NY,Going Straight Ahead,Left Rear Quarter Panel,No Damage,,,,N,,Unspecified,Unspecified
19140349,4229299,10/24/2019,17:00,50fdbb8c-db3c-4ed9-9d38-980dd68cc04c,,,,,,Southwest,1,,,,Making Right Turn,Right Front Bumper,Right Front Bumper,,,,N,,Turning Improperly,Unsafe Speed
19140763,4229500,10/23/2019,17:35,ed2cef20-9925-4c50-8872-00bb7411ceff,NY,Sedan,TOYT -CAR/SUV,,2012,South,1,M,Licensed,NY,Making Left Turn,Left Rear Bumper,Left Rear Bumper,Left Rear Quarter Panel,,,N,,Unspecified,Unspecified
11862508,173056,10/05/2012,12:00,2,NY,VAN,,,,,,,,,,,,,,,,,Unspecified,
13991532,279358,03/07/2014,13:20,1,NY,SPORT UTILITY / STATION WAGON,,,,,,,,,,,,,,,,,Unspecified,
14891740,3309688,10/06/2015,16:20,1,NY,PICK-UP TRUCK,,,,,,,,,Parked,,,,,,,,Unspecified,
19137734,4228338,10/24/2019,0:00,ba9e4a46-22ca-444a-83e9-cb7229f24bb4,NJ,Station Wagon/Sport Utility Vehicle,FORD -CAR/SUV,,2018,West,1,M,Licensed,NJ,Going Straight Ahead,Right Rear Bumper,Right Rear Bumper,Right Rear Quarter Panel,No Damage,No Damage,N,,Unspecified,Unspecified
19141046,4229635,10/23/2019,17:40,42f50a59-7cb1-4429-ac5e-3cc725623bb1,NY,Station Wagon/Sport Utility Vehicle,DODG -CAR/SUV,,2018,East,1,F,Licensed,NY,Slowing or Stopping,Center Back End,Center Back End,,,,N,,Unspecified,Unspecified
19693331,4322338,06/22/2020,10:19,ce5ea660-1bc1-4e29-b5f8-afa918f3821d,,,,,,,,,,,,,,,,,Unspecified,,,
11165411,139809,11/19/2013,23:00,1,NY,SPORT UTILITY / STATION WAGON,,,,,,,,,,,,,,,,,Unspecified,
19140427,4228823,10/24/2019,9:00,860855a2-a552-4e3e-82d9-86606f733168,NY,Sedan,INFI -CAR/SUV,,2015,Southeast,1,F,Licensed,NY,Going Straight Ahead,Center Back End,Center Back End,No Damage,No Damage,No Damage,N,,Unspecified,Unspecified
12452327,2997596,10/01/2012,12:35,1,NY,PASSENGER VEHICLE,,,,,,,,,,,,,,,,,Driver Inattention/Distraction,
10671607,2940981,05/10/2014,23:30,2,NJ,PASSENGER VEHICLE,,,,,,,,,Going Straight Ahead,,,,,,,,Unspecified,
12838461,222021,01/09/2013,1:05,3,NY,SPORT UTILITY / STATION WAGON,,,,,,,,,,,,,,,,,Unspecified,
9293353,1005866,08/09/2014,13:30,1,NY,TAXI,,,,,,,,,Making Left Turn,,,,,,,,Other Vehicular,
13422214,252101,09/12/2013,8:00,1,NY,PASSENGER VEHICLE,,,,,,,,,,,,,,,,,Unspecified,
9978174,995853,07/19/2014,23:45,4,NY,PASSENGER VEHICLE,,,,,,,,,Parked,,,,,,,,Unspecified,
17376866,3569901,11/29/2016,18:45,1133711,NY,Sedan,HOND -CAR/SUV,,2004,South,1,M,Licensed,,Going Straight Ahead,Right Rear Quarter Panel,Right Side Doors,Right Side Doors,Right Front Quarter Panel,,N,,Unspecified,Unspecified
19140256,4229168,10/24/2019,8:00,5fceb1bb-85d2-41ab-97b2-1aed0ddd5f4c,NY,Sedan,TOYT -CAR/SUV,,2016,East,1,F,Licensed,NY,Entering Parked Position,Left Rear Quarter Panel,Left Rear Quarter Panel,,,,N,,Driver Inattention/Distraction,Unspecified
14214141,291313,09/04/2013,16:00,2,NY,PASSENGER VEHICLE,,,,,,,,,,,,,,,,,Unspecified,
11402854,149878,05/09/2013,7:55,1,NY,PASSENGER VEHICLE,,,,,,,,,,,,,,,,,Unspecified,
8614098,14190,08/30/2012,14:30,2,NY,UNKNOWN,,,,,,,,,,,,,,,,,Unspecified,
14461583,301593,09/10/2012,19:00,3,NY,PASSENGER VEHICLE,,,,,,,,,,,,,,,,,Unspecified,
14891490,3309561,09/26/2015,19:00,1,NY,PASSENGER VEHICLE,,,,,,,,,Parked,,,,,,,,Unspecified,
14093452,283892,12/07/2013,22:10,1,NY,PASSENGER VEHICLE,,,,,,,,,,,,,,,,,Driver Inattention/Distraction,
9353441,54625,10/08/2013,17:45,1,UK,PICK-UP TRUCK,,,,,,,,,,,,,,,,,Brakes Defective,
10531332,1002411,08/02/2014,10:15,1,NY,PASSENGER VEHICLE,,,,,,,,,Parked,,,,,,,,Unspecified,
19140872,4213899,09/27/2019,20:50,818bec49-e54c-4fd1-89f9-00ea83aad67b,NY,Station Wagon/Sport Utility Vehicle,TOYT -CAR/SUV,,2011,East,,,,,Making Right Turn,Left Front Bumper,Left Front Bumper,,,,N,,Traffic Control Disregarded,Unsafe Speed
10874543,124442,09/15/2013,5:15,2,NY,PASSENGER VEHICLE,,,,,,,,,,,,,,,,,Unspecified,
11054221,132589,05/30/2013,12:00,2,PA,SPORT UTILITY / STATION WAGON,,,,,,,,,,,,,,,,,Unspecified,
19138691,4228937,10/24/2019,14:45,e8778184-3265-499a-ba35-2ae4d30f353b,NY,Station Wagon/Sport Utility Vehicle,FORD -CAR/SUV,,2008,South,1,M,Licensed,NY,Going Straight Ahead,Center Front End,Center Front End,,,,N,,Following Too Closely,Unspecified
16951804,3409798,03/30/2016,17:07,70191,NY,Station Wagon/Sport Utility Vehicle,STRN -CAR/SUV,,2009,Unknown,1,,,,Parked,Center Back End,Center Back End,,,,N,,Other Vehicular,Unspecified
14746512,3239322,06/14/2015,4:40,2,NY,SPORT UTILITY / STATION WAGON,,,,,,,,,Other*,,,,,,,,Unspecified,
19140428,4228823,10/24/2019,9:00,8a47d310-b060-4da2-bcac-2b7d82f23f84,NY,Sedan,NISS -CAR/SUV,,2004,East,1,F,Licensed,NY,Going Straight Ahead,Right Front Bumper,Center Front End,Left Front Bumper,Right Front Bumper,No Damage,N,,Following Too Closely,Unspecified
19138694,4228997,10/24/2019,11:00,1b710970-8eb8-4102-a060-23b7d0a56102,NY,Pick-up Truck,ISU -CAR/SUV,,2019,West,1,M,Licensed,NY,Passing,Right Rear Bumper,No Damage,,,,N,,Passing Too Closely,Oversized Vehicle
14865396,3296441,09/14/2015,10:30,1,NY,SPORT UTILITY / STATION WAGON,,,,,,,,,Going Straight Ahead,,,,,,,,Unspecified,
17203968,3458774,06/05/2016,1:00,377871,NY,4 dr sedan,TOYT -CAR/SUV,,2014,West,1,M,Licensed,NY,Going Straight Ahead,Left Front Quarter Panel,Left Front Quarter Panel,Left Front Bumper,,,N,,Unspecified,Unspecified
19139272,4228952,10/24/2019,17:21,53857e3a-f92b-4f64-9bc0-f94c5ec7ba9a,NY,Sedan,TOYT -CAR/SUV,,2008,South,0,F,Licensed,NY,Going Straight Ahead,Right Front Quarter Panel,Right Front Quarter Panel,Right Side Doors,No Damage,No Damage,N,,Driver Inattention/Distraction,Unspecified
11755761,341355,05/26/2014,11:30,1,NY,PASSENGER VEHICLE,,,,,,,,,Going Straight Ahead,,,,,,,,Unspecified,
19140193,4229291,10/24/2019,21:00,fb626db0-7738-48e9-8474-1c221ee9d64a,,,,,,,,,,,,,,,,,Unspecified,,,
9966991,81474,10/05/2012,11:00,1,NY,SPORT UTILITY / STATION WAGON,,,,,,,,,,,,,,,,,Unspecified,
19139495,4228936,10/24/2019,20:07,3ca84b7f-e3f0-4632-9adf-808db7f35b35,NY,Sedan,TOYT -CAR/SUV,,2006,West,1,M,Licensed,NY,Stopped in Traffic,Center Back End,Right Front Bumper,,,,N,,Unspecified,Unspecified
17411936,3583039,12/17/2016,15:50,1214068,NJ,Sedan,SUBA -CAR/SUV,,2013,East,4,M,Licensed,NJ,Merging,Right Rear Quarter Panel,Right Rear Quarter Panel,Right Rear Bumper,,,N,,Unspecified,Unspecified
17316040,3566157,11/23/2016,14:09,1116482,NY,Sedan,LINC -CAR/SUV,,2004,South,1,M,Licensed,NY,Going Straight Ahead,Center Front End,Center Front End,Center Back End,Right Rear Bumper,,N,,Unspecified,Unspecified
19139242,4228592,10/24/2019,7:40,14ec49ed-3293-4e00-9e92-a80495d1a149,FL,,TOYT -CAR/SUV,,2019,West,1,,,,Starting from Parking,Center Front End,No Damage,,,,N,,Unspecified,Unspecified
9625217,1011100,08/20/2014,10:45,1,NY,SMALL COM VEH(4 TIRES),,,,,,,,,Backing,,,,,,,,Backing Unsafely,
12844903,224710,07/30/2013,16:50,2,NY,PASSENGER VEHICLE,,,,,,,,,,,,,,,,,Unspecified,
17191063,3467748,06/25/2016,11:55,446799,,Bike,,,,East,1,M,Licensed,NY,Going Straight Ahead,No Damage,No Damage,,,,N,,Unspecified,Unspecified
17070482,3443772,05/18/2016,5:50,287685,NY,4 dr sedan,NISS -CAR/SUV,,1997,North,0,M,,NB,Going Straight Ahead,Right Front Bumper,Right Front Bumper,Right Front Bumper,Right Front Bumper,Right Front Quarter Panel,Unspecified,,Unspecified,Unspecified
14477802,3128951,12/01/2014,9:00,2,NY,PASSENGER VEHICLE,,,,,,,,,Going Straight Ahead,,,,,,,,Unspecified,
19140279,4229112,10/24/2019,18:25,b6c01d0e-b3d5-4b94-9d1e-71c130c137f0,NY,Station Wagon/Sport Utility Vehicle,HOND -CAR/SUV,,2018,West,1,M,Licensed,NY,Slowing or Stopping,Center Back End,Center Back End,Left Rear Bumper,Right Rear Bumper,,N,,Unspecified,Unspecified
9119632,39846,12/29/2012,13:08,2,OH,PASSENGER VEHICLE,,,,,,,,,,,,,,,,,Turning Improperly,
16933915,3421229,03/14/2016,16:40,26282,NJ,Pick-up Truck,FORD -CAR/SUV,FORD TK,2008,South,2,M,Licensed,NY,Entering Parked Position,Right Front Quarter Panel,Right Front Quarter Panel,Right Front Bumper,,,N,,Passing or Lane Usage Improper,
19140136,4229124,10/24/2019,0:00,3783d0b6-154e-4d3b-82d5-f62fd9e34542,NC,Pick-up Truck,frht,,1999,Unknown,1,M,Licensed,NC,Going Straight Ahead,No Damage,No Damage,No Damage,No Damage,No Damage,Unspecified,,Unspecified,Unspecified
14807605,3267897,07/29/2015,18:20,1,NY,SPORT UTILITY / STATION WAGON,,,,,,,,,Stopped in Traffic,,,,,,,,Unspecified,
8483688,9295,02/21/2014,10:42,2,NY,PASSENGER VEHICLE,,,,,,,,,,,,,,,,,Turning Improperly,
19139274,4228946,10/24/2019,17:20,4e4273e0-571b-4bb3-9d09-f0338ae120cd,NY,Station Wagon/Sport Utility Vehicle,JEEP -CAR/SUV,,2019,South,1,F,Licensed,NY,Going Straight Ahead,Left Front Bumper,Left Front Bumper,No Damage,No Damage,No Damage,N,,Passing or Lane Usage Improper,Unspecified
19139089,4228652,10/24/2019,8:30,82aa5ec6-ea4a-4fbb-96bf-2b67e22627eb,NY,Sedan,NISS -CAR/SUV,,2009,South,1,F,Licensed,NY,Going Straight Ahead,Center Back End,Center Back End,,,,N,,Unspecified,Unspecified
19140450,4229131,10/24/2019,22:20,f2c4f935-b918-445b-be69-52974dff4be0,NY,Station Wagon/Sport Utility Vehicle,HOND -CAR/SUV,,2007,North,1,M,Licensed,CT,Going Straight Ahead,Right Front Quarter Panel,Center Front End,Right Front Bumper,Left Front Bumper,,Y,,Unspecified,Unspecified
19139859,4229121,10/24/2019,10:50,7c71821e-477d-4014-9bfa-625af8ef6129,PA,Tow Truck / Wrecker,,,2006,North,1,M,Licensed,AL,Making Left Turn,Right Rear Quarter Panel,Right Rear Quarter Panel,No Damage,No Damage,No Damage,N,,Unspecified,Unspecified
14965615,3346777,12/03/2015,23:05,3,NY,SPORT UTILITY / STATION WAGON,,,,,,,,,Parked,,,,,,,,Unspecified,
19140326,4229324,10/24/2019,21:12,e918204e-4ebd-4e1d-a1cd-2d4116bf85a4,NY,Station Wagon/Sport Utility Vehicle,SUBA -CAR/SUV,,2019,Unknown,0,F,Licensed,,Parked,Left Rear Bumper,Left Rear Bumper,Left Rear Quarter Panel,Center Back End,,N,,Unspecified,Unspecified
11913591,176457,11/09/2012,16:30,2,NY,SPORT UTILITY / STATION WAGON,,,,,,,,,,,,,,,,,Unspecified,
19139075,4228817,10/24/2019,11:30,c59c15ea-7b51-4cf1-8f25-8c1e758477ba,NY,Sedan,HOND -CAR/SUV,,2016,North,0,,,,Parked,Left Side Doors,Left Front Quarter Panel,Left Front Quarter Panel,Left Front Bumper,Center Front End,N,,Unspecified,Unspecified
10614696,2820543,11/08/2014,5:10,4,NY,PASSENGER VEHICLE,,,,,,,,,Parked,,,,,,,,Unspecified,
12456706,206241,05/26/2013,16:30,1,FL,PASSENGER VEHICLE,,,,,,,,,,,,,,,,,Unspecified,
19139054,4229009,10/24/2019,12:44,1ac4aeab-bbfe-46be-a977-b5e630d8f865,NY,Station Wagon/Sport Utility Vehicle,HYUN -CAR/SUV,,2013,North,1,M,Licensed,NY,Going Straight Ahead,Center Back End,Center Back End,Right Rear Bumper,Left Rear Bumper,,N,,Reaction to Uninvolved Vehicle,Unspecified
13096299,348949,06/08/2014,12:00,1,NY,PASSENGER VEHICLE,,,,,,,,,Going Straight Ahead,,,,,,,,Unspecified,
15064503,3396636,02/29/2016,10:30,1,NY,PASSENGER VEHICLE,,,,,,,,,Making Left Turn,,,,,,,,Driver Inattention/Distraction,
12257036,197526,12/18/2013,10:00,1,NY,PASSENGER VEHICLE,,,,,,,,,,,,,,,,,Unspecified,
12962868,232087,11/10/2013,3:24,3,NY,SPORT UTILITY / STATION WAGON,,,,,,,,,,,,,,,,,Unspecified,
15040929,3384751,02/06/2016,3:00,2,NY,PASSENGER VEHICLE,,,,,,,,,Going Straight Ahead,,,,,,,,Unspecified,
14955650,3341779,11/25/2015,11:15,2,NY,PASSENGER VEHICLE,,,,,,,,,Going Straight Ahead,,,,,,,,Unspecified,
17352759,3534450,10/04/2016,17:44,893379,NY,Sedan,TOYT -CAR/SUV,,2009,Unknown,1,M,Licensed,NY,Parked,Left Front Quarter Panel,Left Front Quarter Panel,,,,N,,Driver Inattention/Distraction,Unspecified
10395005,2928159,09/27/2014,2:05,1,NY,PASSENGER VEHICLE,,,,,,,,,Changing Lanes,,,,,,,,Traffic Control Disregarded,
17360784,3553205,11/02/2016,0:00,1016624,NY,,,,,,,,,,,,,,,,Unspecified,,,
17243106,3524573,09/21/2016,16:20,825550,NY,,JEEP -CAR/SUV,,,South,,,,,Going Straight Ahead,Left Front Bumper,No Damage,No Damage,No Damage,No Damage,Unspecified,,Following Too Closely,Driver Inattention/Distraction
10873187,123816,06/13/2013,21:14,2,NY,PASSENGER VEHICLE,,,,,,,,,,,,,,,,,Unspecified,
14091313,282958,08/21/2013,18:10,2,NY,PASSENGER VEHICLE,,,,,,,,,,,,,,,,,Unspecified,
14828848,3278301,08/14/2015,16:20,1,NY,SPORT UTILITY / STATION WAGON,,,,,,,,,Going Straight Ahead,,,,,,,,Following Too Closely,
19138641,4229044,10/24/2019,20:40,141afd51-8ea9-427f-aa73-d566fc4196bc,NY,Sedan,ACUR -CAR/SUV,,2012,East,1,M,Licensed,NY,Going Straight Ahead,Left Front Bumper,Left Front Bumper,,,,N,,Passing or Lane Usage Improper,Unspecified
10317358,2921833,12/07/2012,23:38,3,NY,PASSENGER VEHICLE,,,,,,,,,,,,,,,,,Unspecified,
9881529,80630,02/07/2014,8:05,1,NY,SPORT UTILITY / STATION WAGON,,,,,,,,,,,,,,,,,Pavement Slippery,
12056397,337835,05/19/2014,13:10,1,NY,PASSENGER VEHICLE,,,,,,,,,Making Right Turn,,,,,,,,Unspecified,
10052807,85659,09/25/2012,15:25,3,NJ,PASSENGER VEHICLE,,,,,,,,,,,,,,,,,Unspecified,
17160911,3459809,06/10/2016,12:06,383418,NY,Station Wagon/Sport Utility Vehicle,VOLK -CAR/SUV,,2012,East,0,,,,Parked,Right Rear Bumper,Right Rear Bumper,Right Rear Quarter Panel,,,N,,Unspecified,Unspecified
12362447,306524,03/18/2014,7:55,1,NY,SPORT UTILITY / STATION WAGON,,,,,,,,,,,,,,,,,Unspecified,
11811635,2818533,11/03/2014,13:21,1,NJ,LARGE COM VEH(6 OR MORE TIRES),,,,,,,,,Going Straight Ahead,,,,,,,,Unspecified,
17412083,3556927,11/08/2016,0:00,1044282,NY,Tractor Truck Diesel,ARRO-TRUCK/BUS,,2000,North,1,M,Licensed,NY,Going Straight Ahead,Left Front Quarter Panel,Left Front Quarter Panel,,,,N,,Driver Inattention/Distraction,Unspecified
19138759,4228832,10/24/2019,10:15,253be8c7-8b37-45bc-8719-83e138d42f72,NY,Sedan,HOND -CAR/SUV,,2013,South,1,M,Licensed,NY,Going Straight Ahead,No Damage,No Damage,,,,Unspecified,,Unspecified,Unspecified
19138960,4228619,10/24/2019,8:30,a204ec52-d820-417e-ac49-cfbfd25dca4d,NY,Sedan,HOND -CAR/SUV,,2013,North,0,F,Licensed,NY,Parked,Left Front Bumper,Left Front Quarter Panel,No Damage,No Damage,No Damage,N,,Unspecified,Unspecified
19140447,4229127,10/24/2019,20:30,abbf11c7-df64-45d2-82dc-e59efeee6587,NY,Station Wagon/Sport Utility Vehicle,LINC -CAR/SUV,,2015,West,1,M,Licensed,NY,Going Straight Ahead,Center Front End,Center Front End,Center Back End,Left Front Bumper,Right Front Bumper,N,,Unspecified,Unspecified
14465761,303552,11/08/2013,16:08,2,NY,SPORT UTILITY / STATION WAGON,,,,,,,,,,,,,,,,,Unspecified,
19139390,4229026,10/24/2019,23:15,4db03e70-6471-40e8-90bc-671335e3625e,,Bike,,,,North,1,M,,,Going Straight Ahead,Center Front End,Center Front End,,,,N,,Driver Inattention/Distraction,Unspecified
17318051,3526819,09/24/2016,16:30,842308,NY,Sedan,TOYT -CAR/SUV,,2015,East,1,M,Licensed,NY,Parked,Left Front Bumper,Left Front Bumper,No Damage,No Damage,No Damage,N,,Unspecified,Unspecified
10966858,341493,05/24/2014,19:45,1,NY,SPORT UTILITY / STATION WAGON,,,,,,,,,Making Left Turn,,,,,,,,Unspecified,
14577370,3170804,02/17/2015,11:50,2,NY,UNKNOWN,,,,,,,,,Going Straight Ahead,,,,,,,,Unspecified,
19139192,4228984,10/24/2019,17:05,3d1bbe8c-e491-41b2-9c81-6a30c51f4ce0,NY,Pick-up Truck,,,2017,West,2,F,Licensed,NY,Going Straight Ahead,Right Side Doors,Right Rear Quarter Panel,Right Rear Quarter Panel,,,N,,Unspecified,Unspecified
10054627,86353,02/05/2013,18:20,1,NY,PASSENGER VEHICLE,,,,,,,,,,,,,,,,,Passenger Distraction,
19139273,4228946,10/24/2019,17:20,7f5f8b8a-edc2-4f98-a135-f9acdffca245,NY,Station Wagon/Sport Utility Vehicle,LEXS -CAR/SUV,,2017,North,1,M,Licensed,NY,Going Straight Ahead,Left Front Bumper,Left Front Bumper,Center Front End,Left Front Quarter Panel,No Damage,N,,Unspecified,Unspecified
14091719,283135,09/14/2013,5:50,2,NY,UNKNOWN,,,,,,,,,,,,,,,,,Unspecified,
19139670,4228974,10/24/2019,7:40,87cfc44d-8b62-472d-8fc9-92257f2b6aca,CT,Station Wagon/Sport Utility Vehicle,TOYT -CAR/SUV,,2018,North,1,M,Licensed,CT,Going Straight Ahead,Center Back End,Center Back End,Center Back End,No Damage,Center Back End,N,,Unspecified,Unspecified
15011380,3369813,01/13/2016,6:30,2,NY,SPORT UTILITY / STATION WAGON,,,,,,,,,Going Straight Ahead,,,,,,,,Unspecified,
19140115,4229385,10/24/2019,9:07,524de197-f33a-4982-9bb4-825ea3eaa320,NJ,Van,MERCEDEZ BENZ,,2015,East,1,M,Licensed,NJ,Slowing or Stopping,Center Front End,Center Front End,Left Front Bumper,Right Front Bumper,,N,,Following Too Closely,Unspecified
